user_id:item_seq
1:1,160,209,2173,173,2757,3446|||||
206:309||117|124,5506,5824||
207:310,377,724,60,3698,3717,10||||7244|
208:313,360,1022,3103||||8236|
209:314,2052,2059,2107,2268|5062|||198,6370,7870|
210:157,361||2874,7398|549||
211:319|3796,884,1404||3660||
212:322,3445,4135,4146,1777,1846|4905,2262|6783,6825,6924,6830,6674,7032,6099,7028,2203,6865,6857,7428,5356|5775,7800,7169,7130,7850,7852,7811,6368,8156,8192,8264|8683,8835,9308,9388,8093,8203,9597|
213:178||3049|7973||
214:324||6700,7418,7625|6003||
215:325,1163,1012,2146,299|||8004,8193,7877,1581,8120,8197,8190,7249,1713||
216:329,610,470|93,4506|168|||
217:327,3132||835,208,1656|||
218:335,355|||8326|8081,8284,7767|
219:339,2283,475|733|218,4551,3079|||
220:340,2276|5134|||9241|
221:342,2916,354,178,73,216,2946,3538|||5020,481|2170,7538,1409,7409,4306|
222:344||5707,2262|5520,99,8244|783,7496,7806,5729,5171,5562,4721,7610|
223:346,2282|6093,5581||8010||
224:348|||617,4458|4575,393|
225:22,32|1939|6110|8085|406|
226:354,1684||617,406||8637|
227:356|||7424,6129,8835,6771||
228:358,2498,2675,998||3628|||
229:355||4718,7116,2145,860,5087|8268,8269||
230:362||2101,499||6831|
231:33,512,153,1469,1499|||||
232:363,783,2158|5596,6100|194,6839,7054|8085|8435|
233:364|||1095,117||
234:182,1688,462,1717,4552,3798,603|4967,5156,5172,5968,6099,5915|6340,6492,6506,6658,241,6825,6827,6783,1798,6830,4299,6857,6872,6865,6924,6873,5255,6898,7194,7170,7032,7234,7400,5301,7481,7578|7746,7551,6944,6368,7811,7227,8061,8489,8499,8704,8849|9016,7314,7743,8168,8910|
235:209,617||1311|||
236:103,139,385,410,33,419,338,443,450|||||
237:365,464||1808||5066,4211|
238:366,395,290,405,411|||||
239:159,475||5707,7012,5665|5753,8673,6803|7891|
240:367,384,389|31||||
241:254,370,401,447,65|||||
242:368,1717,3798,214|5118,5360,4630,6362,6364|6751,6898,6825,6830,6783,6827,6924,6872,5255,6865,6873,6857,7323,7481,7491,7492,7498,7551,7709,7273,7800|5775,4552,7756,7811,7852,7898,7548,6160,8153,6587,8125,7977,8245,755,8432,8472,8460,8489,8499,7463,8360,8760,8796,8563|9040,8444,9028,9100,9126,9185,8683,2304,9310,9308,9143,9359,9467,9480,9485,9458,9542,8093,8957,9677,8926,9683,9711,9803,8835,9819|
243:369,1108|3412,1596,591||||
244:371,4394,4643,1201|4658,3173,5405,3546,5757||8694,3593,8749,8946|3550,4851,127,368,9474,556,5587|
245:372,443|139,160||7604||
246:354|1973,2060||4339|7179|
247:373,400,433,437|||2876||
248:374,15||2195,5697|41,1545||
249:375,153,186,1048||793,5041|||
250:182,396,398||||1485,9078|
251:26,397,3604,658||||6028,7904,8723|
252:206,428,3790|4631||||
253:376,399,404,413,430,455|||||
254:94|||4299||
255:117,359,477|||545,5736|7210|
256:377,392,31,438,77,240,476|||4443||
257:378,439,454,470||4259|||
258:199,24,34,459,473|802,1540,1791,998||||
259:379,26,160,338,9|||||
260:380,408,295,2764,4234|||7917||
261:5,407,417,419,442,9|||||
262:381,391,418,68||||7099|
263:382,386,664,4602||2285,1332|||
264:383,463,822,1843,1861,632|||||
265:170,422,147|||509,4488||
266:316,416,259,426|||7659||
267:387,335,2006||4926,4443|||
268:388|124,5623,280,5515||||
269:390,1856,181,1360||2354|8004,8868|1514|
270:393,3819||2162|168,1292,358|3188,6737,6932,3243,7258,5680|
271:394,424,2234||2495|8278||
272:394|||8634|6805,7587|
273:89,3798,1717|4967,5360,5955,5915,5968|6362,6827,6825,6319,7061,6898,4796,7721,7772,6865,6924|7800,7169,7756,4552,1258,6160,7227,7898,8156,8192,8206,8460,348,8472,8454,8496,8245,8544,8700,8609,8085,8855|9028,3221,7090,8421,9421,9343,9435,7605|
274:409||5254,6323|3790|9013,7511|
275:355,238,1957,1545|||||
276:412,424|388,483|80,7052,753,7326,5301||7944,6529,4299|
277:414,83,160,375,3323,379,9,354,331,1509,1322,403,573||7144|2893|9225,8379|
278:188|160,33,1080,6332|264|||
279:415,598,773,3338,3438|||||
280:420,222||||8153,2138,124,62,8285|
281:421,816,327|||7918,5714|555|
282:418,423,365,543,1669,218,1674,1676,641,168,1220|||||
283:425||7365|1485,5521,6870||
284:427,717,1932|3326,5180,235,2402,3546,2411|6896|||
285:429,601,1394,1171,2337,3852|||||
286:431,254,1598|5768||||
287:434,448|2592,1861,3377||||
288:435,529,886,1107||4374|||
289:440|1846,1777,3580,2262|5607,6110|7785,8166|9172|
290:441,2556,577,3235||5045|||
291:444,1159,2895|5211,5182,5010,3154,2995,1964,5088,358,5689|6145,7028,6129|8594|8435,8437,9506,9293|
292:445|3671,2262,5596,6099|7209,7178,7068,7194,7578|734,7491,8271,8167,3593,8769,8855|7090,9383,9296,9485,9531,7605,9421,9671,9299,8739|
293:446|821||7980,8162|9800|
294:449,469,1407,1901||1704,5750|7587||
295:451|5064,2089,207,1632,2411||||
296:452|4611||7839,4299|7917,7210,198|
297:223|1583|7496|8009|876,117|
298:453,1125,1376,1429,2477|3525,5261,5865,5219|||9148,7883,8545,7973|
299:456|||10,358,748,1871||
300:457,3199||||7702,41,5824|
301:458|4517,2214,1287,1192|698|||
302:460,3384,1708,835,691|||||
303:461||||7442,9140,1342,2028,8787|
304:462|756,137||162,6073||
305:31|||7052|9129,8536,9474|
306:304,1631,1964,2000,2025|||||
307:465|801,179,5739,1107||||
308:466|3787,2891,6234|4009|||
309:467,19,546,833|1220|4299|||
310:468,742,2027,2006,474|355,4443,482|3130|7570||
311:470,343||||546,8517,8324|
312:471|1748,157,64||||
313:472|677|1722,836,5824,6186,2594|||
314:472,479||7192,7197,7070|||
315:474|80,310,388||||
316:478,3195,2413,2462|178||||
317:157,4241||1311||60,5960|
318:480,495|6267,785,2367||||
319:481,533,1178,139,853,3546|||4193||
320:104,1769||||4142|
321:67||153|7154,5692,3173||
322:482,241,549,583,588,592,596|1919,1292,483,424||||
323:483,600,1507,1803|||3025||
324:484,488,83,532,535,157,429|||||
325:485,504|3236,41,2758||||
326:486,135,3177|||1507,212,7756||
327:487,497,534,25,575|||||
328:127||2262,1670,1980,1941|||
329:490,567,44|||||
330:20,506,519,536,563,385,571,581,583,585|||||
331:491,137,86,192|||||
332:492,568,137,108,42,506,1675|||359,3763||
333:493,3173,671,733,1581|3301|||6475|
334:494,499,524,535,397,60,56,129,1428|2474,1441,4252,5223||||
335:496,586,1742|||5900,5544||
336:90,465,126,654|||8066|8340|
337:498,2326|3087|7028|7454,7743,7872,8168,6548||
338:500,527,2598|||4286,4417||
339:501|||711|558,8826,8673|
340:502|||8136|9105,9834,9835|
341:503,98,441|4892,1304||||
342:152,598,296||7171,7102|||
343:505,517,518,578|||7890||
344:145,562,572|||4800,7695,8550,8546||
345:460,1332,739,1139|316,10||||
346:144,551,466||1967|||
347:508,10,602,1455,824|1537,1104,3505,2524||||
348:509,514,539,31,601|4292,4184||||
349:510,561,34|||5101,403||
350:241,516|||1973|555,546|
351:511,576||6374,6432,6595|||
352:355|4443|6626,4740|8268|8298|
353:513||3376,202,200||8656,8118|
354:515|280,5194,1581,576,4856,5199||||
355:85,43,991,870,1579,1327,2298||4742|||
356:518,92,580,3195,122|||||
357:520,543|3350,1256|||3696,944,8603,5900,7767|
358:521,524,2620,1322||||4630|
359:523,1546,1693,3172||5864|||
360:525,1621||4130|8495,8387|8574,8292,8398|
361:89,603,3501,3498,3580|241|4868|4796,6587,7209,8125,8156,8454,8496,8499,8028,8543|9004,9151|
362:526,100,264||4729,6143,2290|153,6613,1901|8570|
363:528,392||3859,6528||6669|
364:254,553,597|2021,3703||5974,2569||
365:160,407,26,83,33|||||
366:523,77|2137,15||6077||
367:529,753,741,1664,603,1717,195,3501,3494,4559,4552|241,5295,5360,2262,5619,3498,5673,5898,5915,5923,5680,2275,6364|6506,6658,5752,6720,6492,5398,6368,6825,6783,6648,6782,6340,6944,7034,7120,7297,5255,6865,4684,7326,7629,5562,264,7682,7578,7701,7721,7548|7756,7800,7730,7169,7898,8093,8153,8192,8089,8125,7775,348,8028,8767|7605,9016,9004,9126,9127,7090,9618|
368:531,1562,32,2997,4038|6528||||
369:355,2150,327|||3335,5707,1257,6386,2723,7587||
370:10,508,1632,927|858||||
371:537,1332,1304|||7941,7522,6341||
372:538,542|||2176,1854,366,688|9712|
373:397,554,312,1654,3|||||
374:540||||8107,153,1388,7695|
375:544,2434,1075,30,188,90|||||
376:546,2617,191,408,4123|2658||||
377:547,134|214,5628,3357|295,3790|8057,107,8004,617||
378:548,1256,100||||8050,6454,3205|
379:415,57,773,1964,3373,3407,3464|||8316,8332||
380:555|4506||4885|7554,546|
381:556,3291,1486,4233|3365,975,5827,1332,2348,656,1744|5739,6855,6929,527|7459,302,8297|5861,4325,709,923|
382:557||6512,1992,7683,2101,5233||4889|
383:153,2482,3126|||241|2724|
384:558|||8185|8435|
385:560|1886|3515|6497|9034|
386:415,1184,4064||7171|8332||
387:564,3627|||7066,7067|654,3827|
388:565,595|4898,2027,1201,5953,5515||||
389:240,873,2060,188||546,41||7244,6129,5347|
390:569|570,3732,1114,1469||||
391:162,1756,2549,1920,3283|||||
392:163,574||||7695,8546|
393:250|5595,2262,1994|5520|||
394:573,800||||2736,545|
395:559,1966,2462,31|94,316|68,188,6009|8869||
396:445,1936|2129,6323|6621,5535|||
397:582,2991|2579,1877|871,1845|||
398:584||832,193,1335,7068|||
399:304,664||787,834|5163|3342,6386|
400:587||5993,5876,3781,28|||
401:589||79|||
402:590|1312,1317,5124||691,7477,5567||
403:591||254|8216,8266,7901||
404:34,10|||||
405:593|2209,286||2858|3488,7930|
406:137|2395,4919|||238|
407:358|61,790,4666||8591,1012,7194||
408:599,1532|776,6105,4716|2468|1186||
409:552|1201,545|5623,5921|||
410:602,2575,2145,2747||5777||6068|
411:186,266,692|4459|||8077,7917|
412:201,111,195,1777|3837,5134,2262|6655,7085,6110|||
413:211,604,515,1193,1189,804,218,1220|||||
414:114,311,632,331,485,748|||||
415:67,618,673,179,991,153,585|3369,1614,3365,480,1283,1488,1135,2328,5672,60,83,303,1360,4656,814,124,4193,1467,853,410,5830,1063,509,2769,3179,1816,126,465|4684,5921,4237|4721,8977,7441,6983|7973|
416:542|106,4196,5322,6229||8040||
417:603,3494,3501,3498,3790,581|1717,4552,163,5915,3798|5752,6751,6720,6909,7044|7721,7756,7850||
418:126,652,160,2621,545,1224|||||
419:605,964,160,583,16,26,2122,2139,404,980,667,947,1299,585,1041,430,789,2292,1941|||||
420:606||||7764,8931,4414,698|
421:329,608,655,677|3193|||7894|
422:137,790,355,335,742,3031|||||
423:127,73|||||
424:607,676,40,2944,3280,3100,2693,1528,1263|||||
425:245,661|||4165,160,1194|2290,3694|
426:10,677|802|55,5199|1462,7763|1704|
427:609,92,663,678|||||
428:610,44,643||5633|||
429:611,671,3396,1983,4274,123,299||3892|406,6967,1030|5450|
430:612||650,3546,3829,1136,2168,7635,1107,6316|7711,7769||
431:379|2556,815|1140||9180|
432:31,639,649,667,672|||||
433:245,620,635,3,668|||||
434:9,83,642,160,893,155,280,1110,390,2290,1401,346,1203|||||
435:31,648,373|188|||778|
436:613,625,682,579,4142|||||
437:614|483||578,8362,4608||
438:615,637||545|7732,200,2145,8300,7212,4926,671|8867,406,8803,8708,8860,9547,9468,6068|
439:577,349|3000,2395,5552||||
440:616,630,653,546|3801,512||||
441:617,734,1091|5335,1201||||
442:619,640,1201,773,734|5084||8048||
443:621,83,179,379||153||4855|
444:20|407,2298,83,571,964|||1322,3385,4388,1896|
445:64|190,5541|4942|||
446:622||1542,3634,327||9000|
447:107||6644|7605,7115|7614|
448:623,636,94|||511||
449:624|||7892,2060,7829,6933,7144||
450:80,970|4299,5716||7941,7917,8066||
451:626,65||531,2633|||
452:440||1853,4245,265|3790,860,8614,1977,3899|3090,8999|
453:73,629,670,173||||3381|
454:627|5102,32|1292||3355,124,440|
455:628|2591|1623,354,3947,377,94,344,4395|||
456:99||6473,1809||8238,6386|
457:440,111,173,3252,107||6608,7007,6662|7872,2220|139,2665,8435,3531,8634|
458:631,660|4443,3126|||8238|
459:235,664,1414|4347,5535||||
460:60,3,85,680,687,688|||||
461:60,1501,1360,1799|1984,5920||7026,1302,7621||
462:333,866,2656,3510|5582,1847,4081|4149|||
463:633||5528|||
464:602|467,1619,5211,1294,5606|||7625,6864,6694|
465:634,651,832,417,921,1059,1081,1090,947,1110,1114,1117|||||
466:638||||299,8386,7714,83|
467:641,117,1541,86||||7928,108|
468:184|5686,3373,4479||428,6467|8545,8437,8385,2821,5405|
469:553,220,850||3985,173|||
470:644,1733,850,1788,1062,556,3069,60,86,518|||||
471:645|814,5458,5559,4992||||
472:646|4685|||3963,2262,1184,1107|
473:647,485,2057,134|6080||||
474:358,94,377,10||556|636||
475:650|4476||12,30,5765,8031,7796||
476:85,4360,2007,1778|||7838||
477:406,2343,832|1901,3577||||
478:656||7524,1552,5864|5896||
479:657|2214,3333,4136,2951||8004|7996|
480:382,2571,2667|5625,5591|1172|||
481:658,1578,1058,3732||3283|||
482:354,2132||5569,5577|||
483:659,141,302,31,2133,2111|705||||
484:662|1080,160||||
485:508,686,2695,556,56|||||
486:89,32,3501,3494|2723,3580,2262,6362,6364|6099,7028,7170|8205,8434,8444,8544,8600,8589,8700|7090,9258,8789,8860,9296,8994,9383,9485,7545,8970,9602,7728,2203|
487:665,681,4548,4721|6190,5468,6298,5391|7314,7593,6537,7599,7108,431|7109,7179,7173,3790,8670,2060,8643|7889,6648,9850,9871,9854|
488:666,3333,3271,1832,474|3660||||
489:406,573||3960,4901|||
490:124,1082|1279,2216||6862||
491:669,2419,4380|1457|3710,2452|||
492:674|1438||5712,8302,8599||
493:675,556|6304,1637,5876||8743||
494:679|1365,1375,5098|4818,4932|5256||
495:683|388,3593,241,5175||||
496:684,1241||838||41,418|
497:685,688|2071|139|1108,535||
498:689,15,3097|1928,123,4917,3574,1304|7397,4375,7085,5974|5758,7437,5743,5753,711|5316,9000,3016,299,6574,8435,7800|
499:690||6090,6495|2,7277|6346,8235,842,9366,4746,1577|
500:691,1985,577,1002|||8266||
501:91,3452||352|1170,1700,129,5385,2809,7180||
502:692,791|1664,1667,30,1288||||
503:478,635,266,648,1178,3102|||||
504:693,1444,87,1298,179,1437|||||
505:694||||5175,4118|
506:695,723,726,767,248,305,60||5041,5067,2473|6316||
507:139,717||423,1203|1449|2254|
508:31,759,781,1868|5924|1220,61|||
509:696,755,1096||68,452,218,3584||4352,9041,8304,8964,5969,1607,7018|
510:697,181,719,721,764|||||
511:264,544,808|4356||||
512:698,424,1951,188,388|||||
513:465,706,729,60,214,163|||||
514:339,728,508,762,94|||||
515:700,750,1369||148,1328,497|||
516:186,463,745,127,1685,1311,3618|||||
517:701|1184,315,1507|5627,5633|57||
518:702,160,705,714,31,811|||||
519:355,742,790,619|545,1592|6694|8101||
520:139,715,782,793,570|||||
521:438|1652|2300,2653,1292|||
522:703,188||853,5333|||
523:704,2231||1992|981||
524:617,1386,1422,1952,3563,1484|||||
525:157,763,509,465|327|||9340|
526:386,806,1964|676,3227||||
527:335,355|2145,4333|||8564|
528:707,783,597,71,2646|||||
529:2|1014,1080,1293|896|||
530:708,725,771,218,804|||4544||
531:192,757,758,804,810|||||
532:166,797,807,515|5686|||2390|
533:709,358,402,787|1209||||
534:710,756,3114,3125|||3299||
535:711,44,2478,2481,2417,1218|||2166|264,3283|
536:712||1184||6690,1788,850|
537:713,722,798,800|5104,2824,4847,5263,3454,2701,737,1071,3616,5041,40,179,372,3530,95,570|5243,1096,5279,1360,2433|||
538:188||1737,5987,1941,215|||
539:328,545,72,1187,483,80|824|2858,1750|5010,5824,6626,7125,5753,7702,6595,6374|299,9438|
540:10,891,1477,2167,380|||||
541:718,671,2832|212|||9191|
542:3,720,723,727,737,688,767,160,770,772,262,419,786,85,789,234,801,803,813,407,3444|||||
543:603,111,1846,22|388,5673|6720,6944,2203,5379,7756|8125,8245||
544:152,415,57,547,3154|||||
545:603,741,3494,3501,1227,4857|5923,6364,6340|6839,56,7756||9127,8704,8928|
546:724,4795||2197,4283,6693|||
547:731,358,485,641,795||3463||7386|
548:732,236,649,805,809|||||
549:733,502,802|||7346|7323,9014|
550:734,499,839,4233||594|||
551:735,738,780,261,407,26,570,904,262,376|||||
552:124||||3270,8292,2736,8384,2726|
553:675||1409,4715|||
554:739|1989,2912||8154,8606,8216||
555:740,776,2395,2864,632,3684||||9357,8332|
556:296,415,4064|5594|7102|||
557:743,1142,545|4410|5347,5935|8238||
558:744,779,785,792,2589|5659,5666,5812,5833|6496,6711|||
559:604|1403,5991,6008|||5958|
560:746,3188,556,377|1592|23,1201|||
561:747,938,1465|302,1942||3710|6160|
562:749,766||6935,6987,7089|5397,153,5189,8183,5441,7285|4880,6862,7801,6736|
563:340,2156|||8679|9696|
564:402,38,4429,1294|4892||||
565:751|1012,310,4363||1536||
566:752,794|3357,1917||617||
567:358,812,864|555,4820||||
568:754,474|1581,256,214,3486|3846,6331|||
569:80,517||2830,3593||7616,8769|
570:577,483|192,2339,162,5733||||
571:508,94,162,10||3407|||
572:760,1201,1752|5640,5768||8109||
573:761,229,267,134,2534,329,294,2557,1591,2570,2574,59,693|3642,25||||
574:765||470,4366,1769,268,5868,6570,5665,6346,5707|||
575:768,1664,4589|3837,5116,2129||8124||
576:769,168|4906,82|||5610|
577:63,407,43|||230|5992,6608|
578:773,1963,1757,4263||4312,6002|2138||
579:774||6001|5553,117,401||
580:497|3590,1602||3641,8293||
581:775,571,160,31,1213,592,1950|||||
582:289|4887||||
583:304,980,327,1967,460,184,382|||6264||
584:777,4705|773|1857,6377,7173,7570|475|3790|
585:778||3215,884,1096|||
586:169|3765,3766,3021,3898,1373,3230|198,533,295||9102,7532,9717,7394,4716|
587:124,788,950,55|||6032,6173,6502,7586,8109,4979,1648|2167,412,94,4631|
588:783,31,145,4259,402,1107|||||
589:784|2437||||
590:119,796|602,1455|7786|||
591:194,978,1234,1410|173,2129||7772,7436||
592:515,259,980,3241|2162|||5033|
593:60,387,706,3273,1369|||||
594:94,517,295,1201||||8106,5921,5581|
595:799|4343||||
596:440,1846,111|1777,2723,2129|2262|5118,7846,8085||
